Close,Volume,Low,Date,Adj Close,High,Ticker,Open
738.25,359749,730.7999877929688,2020-01-10,644.0587768554688,742.7999877929688,INFY.BO,732.0
773.8499755859375,385348,770.0499877929688,2020-01-10,745.14013671875,778.875,RELIANCE.BO,775.0
2213.85009765625,118682,2208.0,2020-01-10,1961.3599853515625,2233.0,TCS.BO,2216.0
643.625,8092858,638.6500244140625,2020-01-13,577.0902709960938,648.2999877929688,HDFCBANK.BO,642.5
538.5499877929688,467883,538.0,2020-01-13,520.8843994140625,545.9000244140625,ICICIBANK.BO,541.4000244140625
773.4000244140625,968764,755.5499877929688,2020-01-13,674.72412109375,777.5499877929688,INFY.BO,763.0
771.7249755859375,457820,769.3250122070312,2020-01-13,743.0938110351562,779.25,RELIANCE.BO,773.5
2191.0,109319,2185.199951171875,2020-01-13,1941.115966796875,2221.0,TCS.BO,2221.0
644.7249755859375,9533858,639.0,2020-01-14,578.07666015625,646.75,HDFCBANK.BO,646.75
537.4500122070312,796694,534.4500122070312,2020-01-14,519.8206176757812,538.7999877929688,ICICIBANK.BO,537.5999755859375
775.3499755859375,239821,767.2999877929688,2020-01-14,676.42529296875,776.7999877929688,INFY.BO,770.5999755859375
764.5250244140625,594756,761.3499755859375,2020-01-14,736.1611328125,775.25,RELIANCE.BO,771.2249755859375
2207.199951171875,121577,2198.75,2020-01-14,1955.4681396484375,2229.75,TCS.BO,2199.0
642.0250244140625,357022,637.0250244140625,2020-01-15,575.6558227539062,644.7249755859375,HDFCBANK.BO,644.7249755859375
535.4000244140625,664076,530.6500244140625,2020-01-15,517.8378295898438,537.0499877929688,ICICIBANK.BO,535.0
767.7000122070312,185699,762.7999877929688,2020-01-15,669.7513427734375,775.0,INFY.BO,775.0
762.0,453546,759.5,2020-01-15,733.7297973632812,770.2249755859375,RELIANCE.BO,769.25
2226.550048828125,52151,2195.0,2020-01-15,1972.61181640625,2231.550048828125,TCS.BO,2219.0
643.7999877929688,678170,639.7000122070312,2020-01-16,577.2471923828125,645.5999755859375,HDFCBANK.BO,641.5
537.0,509472,532.0,2020-01-16,519.38525390625,540.2000122070312,ICICIBANK.BO,534.9000244140625
766.8499755859375,153766,760.4000244140625,2020-01-16,669.0096435546875,772.2000122070312,INFY.BO,772.0
768.8499755859375,775492,764.25,2020-01-16,740.3256225585938,771.5,RELIANCE.BO,764.5250244140625
2238.39990234375,61468,2220.39990234375,2020-01-16,1983.1099853515625,2248.949951171875,TCS.BO,2225.0
638.9249877929688,370210,635.9749755859375,2020-01-17,572.8760986328125,642.5,HDFCBANK.BO,642.5
530.9000244140625,3212582,530.2999877929688,2020-01-17,513.4853515625,537.9000244140625,ICICIBANK.BO,537.0
767.8499755859375,88333,762.7000122070312,2020-01-17,669.8821411132812,772.0,INFY.BO,771.0
790.3250122070312,1234874,775.5750122070312,2020-01-17,761.00390625,792.4000244140625,RELIANCE.BO,775.5750122070312
2218.050048828125,71372,2213.050048828125,2020-01-17,1965.081298828125,2254.199951171875,TCS.BO,2242.0
627.4500122070312,518484,626.4000244140625,2020-01-20,562.5874633789062,651.9000244140625,HDFCBANK.BO,651.375
534.8499755859375,339426,531.5,2020-01-20,517.3057861328125,543.9500122070312,ICICIBANK.BO,535.0
768.3499755859375,105542,763.3499755859375,2020-01-20,670.318359375,774.4500122070312,INFY.BO,770.0
766.0,1302672,763.5,2020-01-20,737.5814208984375,804.75,RELIANCE.BO,804.0250244140625
2170.25,214236,2156.699951171875,2020-01-20,1922.732421875,2241.64990234375,TCS.BO,2194.0
622.0750122070312,354120,619.5,2020-01-21,557.76806640625,627.5,HDFCBANK.BO,627.5
531.0,446563,530.2999877929688,2020-01-21,513.5820922851562,540.4000244140625,ICICIBANK.BO,534.8499755859375
761.9000244140625,61778,760.5499877929688,2020-01-21,664.69140625,770.7000122070312,INFY.BO,768.3499755859375
766.9749755859375,644382,761.5,2020-01-21,738.5201416015625,772.9749755859375,RELIANCE.BO,764.8499755859375
2171.449951171875,43940,2160.0,2020-01-21,1923.7952880859375,2185.0,TCS.BO,2174.949951171875
620.1749877929688,979374,617.5,2020-01-22,556.064453125,627.7249755859375,HDFCBANK.BO,624.5
523.0,508770,521.0499877929688,2020-01-22,505.8445129394531,534.9000244140625,ICICIBANK.BO,534.7000122070312
769.9500122070312,276071,765.0999755859375,2020-01-22,671.7142944335938,778.0,INFY.BO,765.0999755859375
766.5499877929688,398218,765.4500122070312,2020-01-22,738.1109619140625,773.3499755859375,RELIANCE.BO,770.2750244140625
2206.5,90713,2175.5,2020-01-22,1954.848388671875,2210.10009765625,TCS.BO,2175.5
622.5,261374,615.9249877929688,2020-01-23,558.1491088867188,623.3250122070312,HDFCBANK.BO,621.0
527.7000122070312,638299,517.4000244140625,2020-01-23,510.3904113769531,530.1500244140625,ICICIBANK.BO,522.5
784.5499877929688,266667,774.0,2020-01-23,684.4514770507812,785.2000122070312,INFY.BO,774.0
763.5,393250,760.5,2020-01-23,735.174072265625,770.7750244140625,RELIANCE.BO,769.2000122070312
2193.449951171875,125220,2182.39990234375,2020-01-23,1947.7000732421875,2217.199951171875,TCS.BO,2206.5
622.0750122070312,692724,619.75,2020-01-24,557.76806640625,627.0,HDFCBANK.BO,623.8499755859375
533.9500122070312,693868,527.2000122070312,2020-01-24,516.435302734375,537.0999755859375,ICICIBANK.BO,528.0499877929688
782.9500122070312,713930,773.7999877929688,2020-01-24,683.0556640625,786.2000122070312,INFY.BO,776.0
760.8499755859375,640652,759.3250122070312,2020-01-24,732.6224365234375,768.2249755859375,RELIANCE.BO,764.0
2184.60009765625,84902,2170.60009765625,2020-01-24,1939.842041015625,2193.449951171875,TCS.BO,2193.449951171875
606.4500122070312,874308,605.75,2020-01-27,543.7583618164062,618.9749755859375,HDFCBANK.BO,618.5
536.3499755859375,2098312,531.7999877929688,2020-01-27,518.756591796875,545.0999755859375,ICICIBANK.BO,540.0
777.9000244140625,111853,774.7999877929688,2020-01-27,678.64990234375,784.5,INFY.BO,779.7000122070312
753.2999877929688,381234,752.5,2020-01-27,725.3524169921875,762.1749877929688,RELIANCE.BO,757.5250244140625
2168.64990234375,69104,2165.0,2020-01-27,1925.6785888671875,2193.449951171875,TCS.BO,2180.0
611.4249877929688,325148,606.625,2020-01-28,548.2189331054688,613.7249755859375,HDFCBANK.BO,612.9500122070312
528.1500244140625,652541,524.4000244140625,2020-01-28,510.82562255859375,540.5,ICICIBANK.BO,538.7999877929688
777.9000244140625,543368,772.0999755859375,2020-01-28,678.64990234375,780.7999877929688,INFY.BO,779.7999877929688
735.6749877929688,759576,732.0999755859375,2020-01-28,708.3814086914062,755.2249755859375,RELIANCE.BO,753.5250244140625
2184.050048828125,158542,2153.0,2020-01-28,1939.3536376953125,2187.14990234375,TCS.BO,2172.300048828125
617.9749755859375,892210,611.4249877929688,2020-01-29,554.0918579101562,621.0,HDFCBANK.BO,613.5
526.4500122070312,1429833,525.2999877929688,2020-01-29,509.1813659667969,534.7999877929688,ICICIBANK.BO,531.0
789.4500122070312,434306,783.0,2020-01-29,688.726318359375,792.5499877929688,INFY.BO,783.0
739.8499755859375,716770,732.5,2020-01-29,712.4014892578125,747.2249755859375,RELIANCE.BO,738.0
2152.699951171875,179971,2148.64990234375,2020-01-29,1911.5155029296875,2187.60009765625,TCS.BO,2187.25
613.5499877929688,523808,608.7249755859375,2020-01-30,550.1243896484375,619.6749877929688,HDFCBANK.BO,618.0
532.2999877929688,635059,524.2000122070312,2020-01-30,514.8394165039062,533.7999877929688,ICICIBANK.BO,529.7999877929688
780.2000122070312,80734,778.0499877929688,2020-01-30,680.656494140625,792.0,INFY.BO,792.0
721.25,595176,720.0,2020-01-30,694.4915771484375,741.9749755859375,RELIANCE.BO,741.9749755859375
2138.050048828125,78850,2125.5,2020-01-30,1898.50732421875,2165.449951171875,TCS.BO,2161.0
612.8499755859375,205872,610.2750244140625,2020-01-31,549.4966430664062,618.9000244140625,HDFCBANK.BO,617.4500122070312
525.5499877929688,500844,522.5,2020-01-31,508.3108825683594,532.75,ICICIBANK.BO,531.9000244140625
776.3499755859375,70808,771.75,2020-01-31,677.2976684570312,784.25,INFY.BO,781.75
705.8499755859375,978428,703.7249755859375,2020-01-31,679.6629028320312,727.125,RELIANCE.BO,725.5
2079.300048828125,116613,2072.39990234375,2020-01-31,1846.339111328125,2145.0,TCS.BO,2140.0
596.5,413398,589.0,2020-02-03,534.8367919921875,599.5499877929688,HDFCBANK.BO,599.5499877929688
515.5999755859375,482256,502.0,2020-02-03,498.68719482421875,518.7999877929688,ICICIBANK.BO,504.75
767.2000122070312,119026,764.5,2020-02-03,669.315185546875,790.0,INFY.BO,780.5499877929688
692.9249877929688,942420,681.75,2020-02-03,667.2174072265625,699.5,RELIANCE.BO,686.0
2103.14990234375,162662,2093.75,2020-02-03,1867.516845703125,2193.949951171875,TCS.BO,2164.0
614.625,423228,599.5,2020-02-04,551.0882568359375,616.8499755859375,HDFCBANK.BO,605.0
530.5999755859375,6884253,516.7999877929688,2020-02-04,513.1951904296875,534.5,ICICIBANK.BO,520.5499877929688
787.8499755859375,105746,769.5,2020-02-04,687.3304443359375,789.3499755859375,INFY.BO,769.5
712.9249877929688,1526058,698.9500122070312,2020-02-04,686.4754638671875,715.9249877929688,RELIANCE.BO,699.0
2107.699951171875,116533,2087.949951171875,2020-02-04,1871.5572509765625,2137.550048828125,TCS.BO,2134.89990234375
622.0999755859375,474452,613.7000122070312,2020-02-05,557.7904663085938,624.0,HDFCBANK.BO,617.5
538.9000244140625,4732141,526.0,2020-02-05,521.2229614257812,540.0,ICICIBANK.BO,530.5999755859375
784.5,350877,774.25,2020-02-05,684.4078979492188,787.0,INFY.BO,787.0
724.0250244140625,787656,715.0999755859375,2020-02-05,697.1636352539062,726.1500244140625,RELIANCE.BO,717.0
2145.25,115764,2105.75,2020-02-05,1904.900390625,2158.0,TCS.BO,2125.0
619.9249877929688,382550,618.7249755859375,2020-02-06,555.8402709960938,624.1500244140625,HDFCBANK.BO,624.0
541.6500244140625,1822740,536.2000122070312,2020-02-06,523.8827514648438,546.9000244140625,ICICIBANK.BO,539.9000244140625
770.9500122070312,936087,770.0,2020-02-06,672.5867919921875,786.5499877929688,INFY.BO,784.5
728.8250122070312,674512,720.0999755859375,2020-02-06,701.7855834960938,733.2249755859375,RELIANCE.BO,726.5
2128.699951171875,541706,2116.0,2020-02-06,1890.204345703125,2174.25,TCS.BO,2155.0
620.9500122070312,212544,616.0,2020-02-07,556.7593994140625,623.3499755859375,HDFCBANK.BO,621.0750122070312
536.4000244140625,6846532,535.0499877929688,2020-02-07,518.8049926757812,546.0,ICICIBANK.BO,546.0
777.2000122070312,99982,771.0499877929688,2020-02-07,678.0393676757812,778.8499755859375,INFY.BO,772.0
716.875,391988,714.25,2020-02-07,690.2789306640625,726.4000244140625,RELIANCE.BO,726.4000244140625
2136.699951171875,73624,2119.0,2020-02-07,1897.307861328125,2150.60009765625,TCS.BO,2142.0
620.0999755859375,1747024,613.0,2020-02-10,555.9971313476562,623.3499755859375,HDFCBANK.BO,623.3499755859375
533.9000244140625,8651899,530.4500122070312,2020-02-10,516.3869018554688,542.0499877929688,ICICIBANK.BO,537.0999755859375
773.25,75767,769.7999877929688,2020-02-10,674.5932006835938,778.0499877929688,INFY.BO,776.0
718.375,437314,705.5250244140625,2020-02-10,691.72314453125,722.7999877929688,RELIANCE.BO,715.0
2162.35009765625,72009,2119.800048828125,2020-02-10,1920.084716796875,2166.949951171875,TCS.BO,2136.699951171875
620.0250244140625,205798,619.2999877929688,2020-02-11,555.9299926757812,627.6500244140625,HDFCBANK.BO,620.0499877929688
539.8499755859375,1859473,534.5999755859375,2020-02-11,522.1417236328125,544.7999877929688,ICICIBANK.BO,534.5999755859375
773.7999877929688,99312,769.75,2020-02-11,675.0731201171875,779.25,INFY.BO,776.2000122070312
726.2999877929688,701466,722.5250244140625,2020-02-11,699.354248046875,732.8250122070312,RELIANCE.BO,722.875
2151.64990234375,48006,2147.0,2020-02-11,1910.58349609375,2174.0,TCS.BO,2164.89990234375
624.5250244140625,155776,622.0,2020-02-12,559.96484375,626.4000244140625,HDFCBANK.BO,622.0
549.2999877929688,574534,541.5499877929688,2020-02-12,531.2817993164062,550.4500122070312,ICICIBANK.BO,541.5499877929688
781.0499877929688,92870,775.0,2020-02-12,681.3980102539062,783.0,INFY.BO,775.0
735.0,572624,728.0,2020-02-12,707.7313842773438,737.0,RELIANCE.BO,728.9749755859375
2170.5,75247,2152.0,2020-02-12,1927.321044921875,2184.800048828125,TCS.BO,2157.0
620.5999755859375,3703972,616.7000122070312,2020-02-13,556.4454956054688,631.9000244140625,HDFCBANK.BO,631.9000244140625
541.0,281840,537.6500244140625,2020-02-13,523.2540893554688,550.0,ICICIBANK.BO,550.0
792.3499755859375,132909,782.4000244140625,2020-02-13,691.2562255859375,794.2999877929688,INFY.BO,787.0
736.9749755859375,2405196,731.3499755859375,2020-02-13,709.6331787109375,739.8499755859375,RELIANCE.BO,739.8499755859375
2191.60009765625,73682,2169.949951171875,2020-02-13,1946.05712890625,2197.0,TCS.BO,2170.0
609.625,459886,607.5,2020-02-14,546.60498046875,624.5,HDFCBANK.BO,621.5999755859375
545.8499755859375,730266,536.7000122070312,2020-02-14,527.9448852539062,548.7000122070312,ICICIBANK.BO,542.0
786.2000122070312,418263,785.0,2020-02-14,685.8909912109375,799.0,INFY.BO,794.9000244140625
743.3250122070312,1428950,726.6500244140625,2020-02-14,715.7476196289062,750.5,RELIANCE.BO,738.9249877929688
2183.800048828125,58034,2170.949951171875,2020-02-14,1939.131591796875,2211.550048828125,TCS.BO,2181.0
608.4000244140625,216696,607.0250244140625,2020-02-17,545.5067749023438,616.4000244140625,HDFCBANK.BO,612.9000244140625
541.75,340569,538.0499877929688,2020-02-17,523.9794921875,545.2999877929688,ICICIBANK.BO,541.5
789.4000244140625,90639,783.4000244140625,2020-02-17,688.6826782226562,793.4000244140625,INFY.BO,787.0
739.2000122070312,1035614,737.3250122070312,2020-02-17,711.775634765625,753.0,RELIANCE.BO,745.0
2203.25,77670,2190.0,2020-02-17,1956.402587890625,2216.14990234375,TCS.BO,2199.89990234375
606.7750244140625,205196,602.0,2020-02-18,544.0497436523438,609.0,HDFCBANK.BO,607.5
541.2999877929688,351321,536.1500244140625,2020-02-18,523.5442504882812,543.1500244140625,ICICIBANK.BO,541.0
797.4500122070312,107455,783.2999877929688,2020-02-18,695.7056274414062,798.9000244140625,INFY.BO,787.0
733.0499877929688,741564,729.0,2020-02-18,705.853759765625,739.5,RELIANCE.BO,739.5
2215.300048828125,96139,2186.75,2020-02-18,1967.102294921875,2221.35009765625,TCS.BO,2209.89990234375
613.0499877929688,185292,607.0499877929688,2020-02-19,549.6760864257812,614.8499755859375,HDFCBANK.BO,608.0
544.75,187883,540.7999877929688,2020-02-19,526.881103515625,546.5999755859375,ICICIBANK.BO,543.9000244140625
800.7000122070312,100572,796.0,2020-02-19,698.541015625,804.7000122070312,INFY.BO,800.0
752.0999755859375,582292,737.7750244140625,2020-02-19,724.197021484375,753.25,RELIANCE.BO,737.7750244140625
2194.60009765625,58248,2190.10009765625,2020-02-19,1948.7216796875,2228.85009765625,TCS.BO,2215.0
608.6500244140625,230366,607.1749877929688,2020-02-20,545.73095703125,614.4749755859375,HDFCBANK.BO,614.0
546.6500244140625,231306,542.2000122070312,2020-02-20,528.7188110351562,549.0999755859375,ICICIBANK.BO,547.0
796.7000122070312,432363,794.0499877929688,2020-02-20,695.05126953125,805.9000244140625,INFY.BO,800.4500122070312
742.75,3023986,741.7249755859375,2020-02-20,715.1939697265625,753.9749755859375,RELIANCE.BO,749.3499755859375
2156.300048828125,186124,2152.050048828125,2020-02-20,1914.71240234375,2215.0,TCS.BO,2215.0
605.0,946070,600.1500244140625,2020-02-24,542.4581298828125,607.0,HDFCBANK.BO,607.0
529.5499877929688,346126,527.7000122070312,2020-02-24,512.1796264648438,541.0,ICICIBANK.BO,541.0
795.25,311918,792.2999877929688,2020-02-24,693.786376953125,811.2000122070312,INFY.BO,798.0
722.4249877929688,800816,719.7999877929688,2020-02-24,695.6229858398438,738.5,RELIANCE.BO,738.5
2116.300048828125,80671,2106.64990234375,2020-02-24,1879.1939697265625,2178.949951171875,TCS.BO,2157.0
600.125,239092,599.0,2020-02-25,538.0870971679688,605.0,HDFCBANK.BO,605.0
531.2000122070312,551127,525.5,2020-02-25,513.7755126953125,538.75,ICICIBANK.BO,531.5499877929688
798.3499755859375,382740,795.4000244140625,2020-02-25,696.49072265625,805.5,INFY.BO,800.0
708.1500244140625,616686,705.0,2020-02-25,681.8776245117188,725.7000122070312,RELIANCE.BO,725.0
2155.89990234375,52702,2111.050048828125,2020-02-25,1914.356689453125,2176.0,TCS.BO,2117.0
599.8250122070312,934272,593.0,2020-02-26,537.8181762695312,602.0999755859375,HDFCBANK.BO,600.0
523.6500244140625,357721,522.0999755859375,2020-02-26,506.4731750488281,529.2000122070312,ICICIBANK.BO,528.7999877929688
782.7000122070312,210802,780.7999877929688,2020-02-26,682.8374633789062,801.5,INFY.BO,798.0
695.7000122070312,536584,693.625,2020-02-26,669.8894653320312,707.5,RELIANCE.BO,706.0499877929688
2123.050048828125,51900,2113.10009765625,2020-02-26,1885.1876220703125,2163.60009765625,TCS.BO,2156.0
599.6749877929688,1867604,590.5,2020-02-27,537.6836547851562,601.25,HDFCBANK.BO,600.0
514.9500122070312,341328,512.8499755859375,2020-02-27,498.0585632324219,524.9000244140625,ICICIBANK.BO,524.9000244140625
777.5999755859375,137900,772.4000244140625,2020-02-27,678.3882446289062,780.5499877929688,INFY.BO,780.0
692.9000244140625,692796,684.7999877929688,2020-02-27,667.193359375,696.9749755859375,RELIANCE.BO,695.0
2103.89990234375,83108,2086.85009765625,2020-02-27,1868.18310546875,2140.0,TCS.BO,2140.0
588.7999877929688,597224,585.0499877929688,2020-02-28,527.9328002929688,592.4249877929688,HDFCBANK.BO,589.9000244140625
496.04998779296875,611033,493.3999938964844,2020-02-28,479.7784729003906,505.20001220703125,ICICIBANK.BO,505.0
731.3499755859375,719556,723.2999877929688,2020-02-28,638.0391235351562,756.0,INFY.BO,755.0
664.3250122070312,782068,662.5,2020-02-28,639.678466796875,679.4000244140625,RELIANCE.BO,679.4000244140625
2000.949951171875,135017,1990.4000244140625,2020-02-28,1776.7674560546875,2080.0,TCS.BO,2080.0
591.0750122070312,956642,583.5,2020-03-02,529.9727783203125,600.0250244140625,HDFCBANK.BO,597.5
505.6000061035156,766464,498.6000061035156,2020-03-02,489.0152587890625,520.0,ICICIBANK.BO,505.20001220703125
744.3499755859375,521793,733.0,2020-03-02,649.3804321289062,765.8499755859375,INFY.BO,733.0
657.4249877929688,713922,651.75,2020-03-02,633.0344848632812,684.375,RELIANCE.BO,679.2000122070312
1999.9000244140625,103572,1985.699951171875,2020-03-02,1775.8350830078125,2054.60009765625,TCS.BO,2025.0999755859375
590.6500244140625,1200008,584.0750122070312,2020-03-03,529.5916137695312,592.8499755859375,HDFCBANK.BO,590.0
516.4500122070312,960706,508.6000061035156,2020-03-03,499.5093688964844,519.5999755859375,ICICIBANK.BO,514.9000244140625
746.2999877929688,525353,741.6500244140625,2020-03-03,651.0816650390625,758.1500244140625,INFY.BO,755.7999877929688
671.8250122070312,903718,660.9000244140625,2020-03-03,646.9002685546875,676.6749877929688,RELIANCE.BO,665.0
2038.9000244140625,68762,2004.0,2020-03-03,1810.4656982421875,2060.0,TCS.BO,2004.0
574.4749755859375,842290,566.6500244140625,2020-03-04,515.0886840820312,589.9749755859375,HDFCBANK.BO,589.5
508.5,982943,497.04998779296875,2020-03-04,491.8201599121094,517.4000244140625,ICICIBANK.BO,516.2000122070312
758.5999755859375,623340,745.5999755859375,2020-03-04,661.8123168945312,761.2999877929688,INFY.BO,754.7000122070312
669.5750122070312,3382632,654.0499877929688,2020-03-04,644.7337646484375,676.5,RELIANCE.BO,675.125
2083.14990234375,83356,2026.0,2020-03-04,1849.7581787109375,2093.0,TCS.BO,2045.5
575.8250122070312,2937332,572.5,2020-03-05,516.2991333007812,582.2249755859375,HDFCBANK.BO,577.0
504.75,744912,500.04998779296875,2020-03-05,488.193115234375,512.0,ICICIBANK.BO,512.0
754.6500244140625,370877,752.0,2020-03-05,658.3663330078125,773.3499755859375,INFY.BO,762.0
655.75,849180,653.0,2020-03-05,631.421630859375,679.1749877929688,RELIANCE.BO,675.0
2124.89990234375,73872,2085.0,2020-03-05,1886.8299560546875,2147.0,TCS.BO,2085.0
567.4249877929688,1034074,550.75,2020-03-06,508.7674560546875,570.6500244140625,HDFCBANK.BO,565.0
486.25,704759,477.04998779296875,2020-03-06,470.29998779296875,496.75,ICICIBANK.BO,487.8999938964844
739.25,2788077,729.4500122070312,2020-03-06,644.93115234375,744.0,INFY.BO,744.0
635.0250244140625,5165912,620.7999877929688,2020-03-06,611.4655151367188,644.1749877929688,RELIANCE.BO,638.0
2117.89990234375,55592,2073.0,2020-03-06,1880.6143798828125,2125.0,TCS.BO,2125.0
550.25,4795374,532.875,2020-03-09,493.3679504394531,558.8499755859375,HDFCBANK.BO,557.5
457.1499938964844,911631,443.0,2020-03-09,442.1545104980469,476.0,ICICIBANK.BO,476.0
703.9000244140625,835861,697.4000244140625,2020-03-09,614.0914306640625,725.0,INFY.BO,725.0
556.5750122070312,3356308,547.4749755859375,2020-03-09,535.9260864257812,622.5,RELIANCE.BO,622.5
1972.199951171875,196607,1936.0,2020-03-09,1751.2384033203125,2080.050048828125,TCS.BO,2080.0
556.375,8186296,546.5250244140625,2020-03-11,498.8597717285156,560.0,HDFCBANK.BO,555.0
465.3999938964844,1069546,450.1000061035156,2020-03-11,450.1338806152344,471.6499938964844,ICICIBANK.BO,456.0
685.1500244140625,498427,669.5999755859375,2020-03-11,597.7335815429688,696.25,INFY.BO,693.0
576.625,12107058,555.0,2020-03-11,555.2322387695312,589.2000122070312,RELIANCE.BO,556.5750122070312
1954.550048828125,461132,1923.5999755859375,2020-03-11,1735.5660400390625,1988.3499755859375,TCS.BO,1955.0
510.8500061035156,2120772,501.7749938964844,2020-03-12,458.04095458984375,539.4500122070312,HDFCBANK.BO,537.5
425.0,1812610,416.1000061035156,2020-03-12,411.05914306640625,445.75,ICICIBANK.BO,440.0
631.5499877929688,1236804,627.7000122070312,2020-03-12,550.972412109375,670.0,INFY.BO,670.0
530.7999877929688,2085464,524.75,2020-03-12,511.1073303222656,550.3499755859375,RELIANCE.BO,543.5
1769.8499755859375,519323,1759.199951171875,2020-03-12,1571.559326171875,1915.0,TCS.BO,1915.0
535.5750122070312,6257062,459.7749938964844,2020-03-13,480.21002197265625,540.6749877929688,HDFCBANK.BO,488.5
447.45001220703125,2121171,395.3500061035156,2020-03-13,432.772705078125,464.54998779296875,ICICIBANK.BO,397.0
642.2000122070312,932945,568.7999877929688,2020-03-13,560.2634887695312,667.5999755859375,INFY.BO,586.0
553.4500122070312,4340816,469.92498779296875,2020-03-13,532.9170532226562,569.9500122070312,RELIANCE.BO,502.5
1807.300048828125,364701,1504.4000244140625,2020-03-13,1604.813720703125,1819.0,TCS.BO,1690.6500244140625
499.5249938964844,1233110,497.54998779296875,2020-03-16,447.88665771484375,518.4249877929688,HDFCBANK.BO,517.4500122070312
402.8999938964844,1441816,397.75,2020-03-16,389.68402099609375,429.79998779296875,ICICIBANK.BO,429.79998779296875
582.8499755859375,927681,580.0,2020-03-16,508.4858703613281,640.0,INFY.BO,640.0
507.625,1802300,502.7749938964844,2020-03-16,488.7920837402344,539.8250122070312,RELIANCE.BO,532.8250122070312
1698.050048828125,225552,1677.0,2020-03-16,1507.8037109375,1843.3499755859375,TCS.BO,1769.0
